codigo,descricao,salario_medio_atual,modelo_vencedor,score,previsao_5,previsao_10,previsao_15,previsao_20,tendencia_salarial,tendencia_mercado
622735,Trabalhador na Cultura do Girassol,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
622740,Trabalhador na Cultura do Linho,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
622805,Trabalhador da Cultura de Especiarias,1853.0,XGBoost,0.9999604283399358,1853.8074951171875,1853.8074951171875,1853.8074951171875,1853.8074951171875,Estável,CRESCIMENTO LEVE
622810,Trabalhador da Cultura de Plantas Aromaticas e Medicinais,1465.75,Prophet,0.9999999999955964,1986.8236992011307,2508.1824218518595,3029.5411445025884,3551.1853867166533,Crescente,CRESCIMENTO LEVE
623005,Adestrador de Animais,1836.6,XGBoost,0.9999696538004019,1832.71044921875,1832.71044921875,1832.71044921875,1832.71044921875,Estável,RETRAÇÃO LEVE
623010,Inseminador,1651.0,XGBoost,0.9999699669393891,1649.34521484375,1649.34521484375,1649.34521484375,1649.34521484375,Estável,CRESCIMENTO LEVE
623015,Trabalhador de Pecuaria Polivalente,1499.1805555555557,XGBoost,0.9999771602353689,1498.785400390625,1498.785400390625,1498.785400390625,1498.785400390625,Estável,RETRAÇÃO LEVE
623020,Tratador de Animais,1556.2425925925927,XGBoost,0.9999666358055551,1553.443115234375,1553.443115234375,1553.443115234375,1553.443115234375,Estável,CRESCIMENTO LEVE
623025,Casqueador de Animais,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
623030,Ferrador de Animais,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
623105,Trabalhador da Pecuaria (Asininos e Muares),1497.0873015873017,XGBoost,0.9999654584437743,1495.822509765625,1495.822509765625,1495.822509765625,1495.822509765625,Estável,CRESCIMENTO LEVE
623110,Trabalhador da Pecuaria (Bovinos Corte),1493.7262920815551,XGBoost,0.9999674927217767,1491.48974609375,1491.48974609375,1491.48974609375,1491.48974609375,Estável,CRESCIMENTO LEVE
623115,Trabalhador da Pecuaria (Bovinos Leite),1502.1125,XGBoost,0.9999662870624216,1499.416748046875,1499.416748046875,1499.416748046875,1499.416748046875,Estável,CRESCIMENTO LEVE
623120,Trabalhador da Pecuaria (Bubalinos),5934.0,Linear,1.0,31264.0,56594.0,81924.0,107254.0,Crescente,RETRAÇÃO LEVE
623125,Trabalhador da Pecuaria (Equinos),2329.306818181818,XGBoost,0.9999694047157721,2325.049072265625,2325.049072265625,2325.049072265625,2325.049072265625,Estável,CRESCIMENTO LEVE
623205,Trabalhador da Caprinocultura,1125.125,XGBoost,0.9999600197261396,1121.1744384765625,1121.1744384765625,1121.1744384765625,1121.1744384765625,Estável,RETRAÇÃO LEVE
623210,Trabalhador da Ovinocultura,1530.5,XGBoost,0.9999692681631085,1529.999267578125,1529.999267578125,1529.999267578125,1529.999267578125,Estável,CRESCIMENTO LEVE
623215,Trabalhador da Suinocultura,1302.0,Linear,1.0,1493.6666666666715,1685.3333333333285,1877.0,2068.6666666666715,Crescente,RETRAÇÃO LEVE
623305,Trabalhador da Avicultura de Corte,1456.199007460698,XGBoost,0.9999677004025074,1453.8162841796875,1453.8162841796875,1453.8162841796875,1453.8162841796875,Estável,CRESCIMENTO LEVE
623310,Trabalhador da Avicultura de Postura,1455.8585245704674,XGBoost,0.9999680232441926,1453.216552734375,1453.216552734375,1453.216552734375,1453.216552734375,Estável,CRESCIMENTO LEVE
623315,Operador de Incubadora,1466.407935285054,XGBoost,0.9999670080530144,1464.0523681640625,1464.0523681640625,1464.0523681640625,1464.0523681640625,Estável,CRESCIMENTO LEVE
623320,Trabalhador da Cunicultura,1100.0,Fallback,0.0,1100.0,1100.0,1100.0,1100.0,Estável,RETRAÇÃO LEVE
623325,Sexador,1142.0,XGBoost,0.9999600384348546,1142.46142578125,1142.46142578125,1142.46142578125,1142.46142578125,Estável,RETRAÇÃO LEVE
623405,Trabalhador em Criatorios de Animais Produtores de Veneno,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
623410,Trabalhador na Apicultura,1320.75,XGBoost,0.9999653297889355,1320.47314453125,1320.47314453125,1320.47314453125,1320.47314453125,Estável,CRESCIMENTO LEVE
623415,Trabalhador na Minhocultura,1100.0,Fallback,0.0,1100.0,1100.0,1100.0,1100.0,Estável,RETRAÇÃO LEVE
623420,Trabalhador na Sericicultura,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
630105,Supervisor da Aquicultura,1329.0,XGBoost,0.9999614526344909,1330.5037841796875,1330.5037841796875,1330.5037841796875,1330.5037841796875,Estável,RETRAÇÃO LEVE
630110,Supervisor da Area Florestal,1532.4285714285716,XGBoost,0.999971773860339,1543.1717529296875,1543.1717529296875,1543.1717529296875,1543.1717529296875,Estável,RETRAÇÃO LEVE
631005,Catador de Caranguejos e Siris,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
631010,Catador de Mariscos,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
631015,Pescador Artesanal de Lagostas,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
631020,Pescador Artesanal de Peixes e Camaroes,1883.6666666666665,XGBoost,0.9999624713130124,1881.635986328125,1881.635986328125,1881.635986328125,1881.635986328125,Estável,RETRAÇÃO LEVE
631105,Pescador Artesanal de Agua Doce,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
631205,Pescador Industrial,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
631210,Pescador Profissional,1547.3333333333335,XGBoost,0.9999679982272347,1545.78125,1545.78125,1545.78125,1545.78125,Estável,RETRAÇÃO LEVE
631305,Criador de Camaroes,1517.7916666666665,XGBoost,0.9999679780368741,1514.91552734375,1514.91552734375,1514.91552734375,1514.91552734375,Estável,RETRAÇÃO LEVE
631310,Criador de Jacares,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
631315,Criador de Mexilhoes,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
631320,Criador de Ostras,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
631325,Criador de Peixes,1547.1809523809525,XGBoost,0.9999669311989361,1545.4078369140625,1545.4078369140625,1545.4078369140625,1545.4078369140625,Estável,RETRAÇÃO LEVE
631330,Criador de Quelonios,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
631335,Criador de Ras,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
631405,Gelador Industrial,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
631410,Gelador Profissional,1465.0,XGBoost,0.9999685107672655,1463.0426025390625,1463.0426025390625,1463.0426025390625,1463.0426025390625,Estável,CRESCIMENTO LEVE
631415,Proeiro,1710.0,XGBoost,0.9999643833341183,1707.703857421875,1707.703857421875,1707.703857421875,1707.703857421875,Estável,CRESCIMENTO LEVE
631420,Redeiro (Pesca),,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
632005,Guia Florestal,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
632010,Raizeiro,1199.75,Linear,1.0,1373.5,1547.25,1721.0,1894.75,Crescente,RETRAÇÃO LEVE
632015,Viveirista Florestal,1526.4444444444443,XGBoost,0.9999619275738061,1523.983154296875,1523.983154296875,1523.983154296875,1523.983154296875,Estável,CRESCIMENTO LEVE
632105,Classificador de Toras,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
632110,Cubador de Madeira,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
632115,Identificador Florestal,1525.2325,XGBoost,0.9999689901362191,1523.936767578125,1523.936767578125,1523.936767578125,1523.936767578125,Estável,CRESCIMENTO LEVE
632120,Operador de Motosserra,1368.9435897435897,XGBoost,0.9999708585077741,1368.7327880859375,1368.7327880859375,1368.7327880859375,1368.7327880859375,Estável,RETRAÇÃO LEVE
632125,"Trabalhador de Extracao Florestal, em Geral",1368.861111111111,XGBoost,0.9999671590078626,1367.132568359375,1367.132568359375,1367.132568359375,1367.132568359375,Estável,RETRAÇÃO LEVE
632205,Seringueiro,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
632210,Trabalhador da Exploracao de Especies Produtoras de Gomas nao Elasticas,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
632215,Trabalhador da Exploracao de Resinas,1302.0,Fallback,0.0,1302.0,1302.0,1302.0,1302.0,Estável,RETRAÇÃO LEVE
632305,Trabalhador da Exploracao de Andiroba,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
632310,Trabalhador da Exploracao de Babacu,1302.0,Linear,1.0,1302.0,1302.0,1302.0,1302.0,Estável,RETRAÇÃO LEVE
632315,Trabalhador da Exploracao de Bacaba,1302.0,Fallback,0.0,1302.0,1302.0,1302.0,1302.0,Estável,CRESCIMENTO LEVE
632320,Trabalhador da Exploracao de Buriti,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
632325,Trabalhador da Exploracao de Carnauba,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
632330,Trabalhador da Exploracao de Coco-Da-Praia,40.0,Linear,1.0,40.0,40.0,40.0,40.0,Estável,RETRAÇÃO LEVE
632335,Trabalhador da Exploracao de Copaiba,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
632340,Trabalhador da Exploracao de Malva (Paina),,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
632345,Trabalhador da Exploracao de Murumuru,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
632350,Trabalhador da Exploracao de Oiticica,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
632355,Trabalhador da Exploracao de Ouricuri,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
632360,Trabalhador da Exploracao de Pequi,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
632365,Trabalhador da Exploracao de Piacava,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
632370,Trabalhador da Exploracao de Tucum,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
632405,Trabalhador da Exploracao de Acai,1302.0,Fallback,0.0,1302.0,1302.0,1302.0,1302.0,Estável,CRESCIMENTO LEVE
632410,Trabalhador da Exploracao de Castanha,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
632415,Trabalhador da Exploracao de Pinhao,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
632420,Trabalhador da Exploracao de Pupunha,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
632505,"Trabalhador da Exploracao de Arvores e Arbustos Produtores de Substancias Aromat., Medic. e Toxicas",1150.0,Fallback,0.0,1150.0,1150.0,1150.0,1150.0,Estável,CRESCIMENTO LEVE
632510,"Trabalhador da Exploracao de Cipos Produtores de Substancias Aromaticas, Medicinais e Toxicas",,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
632515,Trabalhador da Exploracao de Madeiras Tanantes,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
632520,"Trabalhador da Exploracao de Raizes Produtoras de Substancias Aromaticas, Medicinais e Toxicas",,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
632525,"Trabalhador da Extracao de Substancias Aromaticas, Medicinais e Toxicas, em Geral",,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
632605,Carvoeiro,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
632610,Carbonizador,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
632615,Ajudante de Carvoaria,1622.509090909091,XGBoost,0.9999641247696037,1619.957275390625,1619.957275390625,1619.957275390625,1619.957275390625,Estável,RETRAÇÃO LEVE
641005,Operador de Colheitadeira,1569.7916666666665,XGBoost,0.9999621500724327,1568.5257568359375,1568.5257568359375,1568.5257568359375,1568.5257568359375,Estável,RETRAÇÃO LEVE
641010,Operador de Maquinas de Beneficiamento de Produtos Agricolas,1526.8156565656564,XGBoost,0.9999702507771049,1525.3096923828125,1525.3096923828125,1525.3096923828125,1525.3096923828125,Estável,RETRAÇÃO LEVE
641015,Tratorista Agricola,1405.9661106866988,XGBoost,0.99996864735772,1404.432861328125,1404.432861328125,1404.432861328125,1404.432861328125,Estável,RETRAÇÃO LEVE
642005,Operador de Colhedor Florestal,1302.0,Linear,1.0,1302.0,1302.0,1302.0,1302.0,Estável,RETRAÇÃO LEVE
642010,Operador de Maquinas Florestais Estaticas,1302.0,Fallback,0.0,1302.0,1302.0,1302.0,1302.0,Estável,CRESCIMENTO LEVE
642015,Operador de Trator Florestal,1920.1,XGBoost,0.9999683834239206,1918.8729248046875,1918.8729248046875,1918.8729248046875,1918.8729248046875,Estável,RETRAÇÃO LEVE
643005,Trabalhador na Operacao de Sistema de Irrigacao Localizada (Microaspersao e Gotejamento),1433.061581920904,XGBoost,0.9999674993809459,1431.0662841796875,1431.0662841796875,1431.0662841796875,1431.0662841796875,Estável,RETRAÇÃO LEVE
643010,Trabalhador na Operacao de Sistema de Irrigacao por Aspersao (Pivo Central),1316.692857142857,XGBoost,0.9999710650253119,1316.5816650390625,1316.5816650390625,1316.5816650390625,1316.5816650390625,Estável,RETRAÇÃO LEVE
643015,Trabalhador na Operacao de Sistemas Convencionais de Irrigacao por Aspersao,1447.3333333333335,Prophet,0.9999999999885573,1911.4794600454484,2375.8797993165413,2840.280138587634,3304.9348044410217,Crescente,CRESCIMENTO LEVE
643020,Trabalhador na Operacao de Sistemas de Irrigacao e Aspersao (Alto Propelido),1516.3333333333335,XGBoost,0.9999624540227763,1515.0225830078125,1515.0225830078125,1515.0225830078125,1515.0225830078125,Estável,RETRAÇÃO LEVE
643025,Trabalhador na Operacao de Sistemas de Irrigacao por Superficie e Drenagem,1485.5116959064326,XGBoost,0.9999664381635995,1483.1019287109375,1483.1019287109375,1483.1019287109375,1483.1019287109375,Estável,RETRAÇÃO LEVE
710105,Supervisor de Apoio Operacional na Mineracao,2623.5,Linear,1.0,2741.0,2858.5,2976.0,3093.5,Crescente,RETRAÇÃO LEVE
710110,Supervisor de Extracao de Sal,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
710115,Supervisor de Perfuracao e Desmonte,1726.5,XGBoost,0.999961351796416,1727.19140625,1727.19140625,1727.19140625,1727.19140625,Estável,RETRAÇÃO LEVE
710120,Supervisor de Producao na Mineracao,2490.3333333333335,XGBoost,0.9999690696413716,2488.3623046875,2488.3623046875,2488.3623046875,2488.3623046875,Estável,RETRAÇÃO LEVE
710125,Supervisor de Transporte na Mineracao,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
710205,Mestre (Construcao Civil),2688.7096185316855,XGBoost,0.9999673152272268,2684.173095703125,2684.173095703125,2684.173095703125,2684.173095703125,Estável,CRESCIMENTO LEVE
710210,Mestre de Linhas (Ferrovias),1762.0,XGBoost,0.999985640609742,1761.52294921875,1761.52294921875,1761.52294921875,1761.52294921875,Estável,RETRAÇÃO LEVE
710215,Inspetor de Terraplenagem,3645.25,XGBoost,0.9999711385067273,3639.04736328125,3639.04736328125,3639.04736328125,3639.04736328125,Estável,RETRAÇÃO LEVE
710220,Supervisor de Usina de Concreto,2018.0761904761905,XGBoost,0.9999614304710112,2016.0338134765625,2016.0338134765625,2016.0338134765625,2016.0338134765625,Estável,RETRAÇÃO LEVE
710225,Fiscal de Patio de Usina de Concreto,1869.0714285714284,XGBoost,0.9999704174967065,1866.093505859375,1866.093505859375,1866.093505859375,1866.093505859375,Estável,RETRAÇÃO LEVE
711105,Amostrador de Minerios,1410.0,XGBoost,0.9999623458264493,1409.1397705078125,1409.1397705078125,1409.1397705078125,1409.1397705078125,Estável,CRESCIMENTO LEVE
711110,Canteiro,1338.6666666666665,XGBoost,0.9999728654805294,1338.511962890625,1338.511962890625,1338.511962890625,1338.511962890625,Estável,RETRAÇÃO LEVE
711115,Destrocador de Pedra,1336.125,XGBoost,0.9999602865966669,1336.0299072265625,1336.0299072265625,1336.0299072265625,1336.0299072265625,Estável,CRESCIMENTO LEVE
711120,Detonador,1825.713068181818,XGBoost,0.9999616934695251,1822.17333984375,1822.17333984375,1822.17333984375,1822.17333984375,Estável,RETRAÇÃO LEVE
711125,Escorador de Minas,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
711130,Mineiro,1391.876923076923,XGBoost,0.9999696830601325,1391.533935546875,1391.533935546875,1391.533935546875,1391.533935546875,Estável,CRESCIMENTO LEVE
711205,Operador de Caminhao (Minas e Pedreiras),1611.9523809523812,XGBoost,0.9999705277780369,1609.744873046875,1609.744873046875,1609.744873046875,1609.744873046875,Estável,RETRAÇÃO LEVE
711210,Operador de Carregadeira,1361.932369297423,XGBoost,0.9999675071378424,1361.5447998046875,1361.5447998046875,1361.5447998046875,1361.5447998046875,Estável,RETRAÇÃO LEVE
711215,Operador de Maquina Cortadora (Minas e Pedreiras),1448.5,XGBoost,0.9999696462617071,1448.0245361328125,1448.0245361328125,1448.0245361328125,1448.0245361328125,Estável,RETRAÇÃO LEVE
711220,Operador de Maquina de Extracao Continua (Minas de Carvao),1601.5,XGBoost,0.9999654240034828,1602.8115234375,1602.8115234375,1602.8115234375,1602.8115234375,Estável,RETRAÇÃO LEVE
711225,Operador de Maquina Perfuradora (Minas e Pedreiras),1356.0,XGBoost,0.9999723986454876,1355.6912841796875,1355.6912841796875,1355.6912841796875,1355.6912841796875,Estável,CRESCIMENTO LEVE
711230,Operador de Maquina Perfuratriz,1463.4308894230767,XGBoost,0.9999705839227951,1463.104248046875,1463.104248046875,1463.104248046875,1463.104248046875,Estável,CRESCIMENTO LEVE
711235,Operador de Motoniveladora (Extracao de Minerais Solidos),2042.5,XGBoost,0.9999775272934741,2044.7996826171875,2044.7996826171875,2044.7996826171875,2044.7996826171875,Estável,RETRAÇÃO LEVE
711240,Operador de Schutthecar,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
711245,Operador de Trator (Minas e Pedreiras),1468.5,XGBoost,0.9999659166886335,1468.10009765625,1468.10009765625,1468.10009765625,1468.10009765625,Estável,CRESCIMENTO LEVE
711305,Operador de Sonda de Percussao,1593.5,XGBoost,0.9999689550908395,1591.468017578125,1591.468017578125,1591.468017578125,1591.468017578125,Estável,CRESCIMENTO LEVE
711310,Operador de Sonda Rotativa,1706.3125,XGBoost,0.9999793607971639,1705.877685546875,1705.877685546875,1705.877685546875,1705.877685546875,Estável,RETRAÇÃO LEVE
711315,Sondador (Pocos de Petroleo e Gas),1340.0,Linear,1.0,797.7777777777519,255.55555555553292,-286.66666666668607,-828.8888888889051,Decrescente,RETRAÇÃO LEVE
711320,Sondador de Pocos (Exceto de Petroleo e Gas),1609.9500000000003,XGBoost,0.9999645785536407,1607.564453125,1607.564453125,1607.564453125,1607.564453125,Estável,CRESCIMENTO LEVE
711325,Plataformista (Petroleo),1451.0,XGBoost,0.9999729298126654,1450.943603515625,1450.943603515625,1450.943603515625,1450.943603515625,Estável,RETRAÇÃO LEVE
711330,Torrista (Petroleo),,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
711405,Garimpeiro,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
711410,Operador de Salina (Sal Marinho),,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
712105,Moleiro de Minerios,1559.5,XGBoost,0.9999693014100092,1558.7322998046875,1558.7322998046875,1558.7322998046875,1558.7322998046875,Estável,RETRAÇÃO LEVE
712110,Operador de Aparelho de Flotacao,,Fallback_after_preproc,0.0,0.0,0.0,0.0,0.0,Sem dados,Sem dados
712115,Operador de Aparelho de Precipitacao (Minas de Ouro ou Prata),,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
712120,Operador de Britador de Mandibulas,1417.3831932773107,XGBoost,0.999971473337043,1417.1748046875,1417.1748046875,1417.1748046875,1417.1748046875,Estável,CRESCIMENTO LEVE
712125,Operador de Espessador,1316.6666666666665,XGBoost,0.9999795672367235,1315.9686279296875,1315.9686279296875,1315.9686279296875,1315.9686279296875,Estável,RETRAÇÃO LEVE
712130,Operador de Jig (Minas),976.75,XGBoost,0.9999600176184111,973.322265625,973.322265625,973.322265625,973.322265625,Estável,RETRAÇÃO LEVE
712135,Operador de Peneiras Hidraulicas,2995.5,XGBoost,0.9999672965309578,2986.9990234375,2986.9990234375,2986.9990234375,2986.9990234375,Estável,RETRAÇÃO LEVE
712205,Cortador de Pedras,1465.9489795918366,XGBoost,0.9999712713274941,1464.52490234375,1464.52490234375,1464.52490234375,1464.52490234375,Estável,RETRAÇÃO LEVE
712210,Gravador de Inscricoes em Pedra,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
712215,Gravador de Relevos em Pedra,1408.0,Fallback,0.0,1408.0,1408.0,1408.0,1408.0,Estável,RETRAÇÃO LEVE
712220,Polidor de Pedras,1502.2045454545455,XGBoost,0.9999679930640669,1499.9375,1499.9375,1499.9375,1499.9375,Estável,RETRAÇÃO LEVE
712225,Torneiro (Lavra de Pedra),1329.5,XGBoost,0.9999626741994366,1330.2216796875,1330.2216796875,1330.2216796875,1330.2216796875,Estável,CRESCIMENTO LEVE
712230,Tracador de Pedras,1100.0,Fallback,0.0,1100.0,1100.0,1100.0,1100.0,Estável,CRESCIMENTO LEVE
715105,Operador de Bate-Estacas,1853.0,XGBoost,0.9999616939212523,1849.76220703125,1849.76220703125,1849.76220703125,1849.76220703125,Estável,RETRAÇÃO LEVE
715110,Operador de Compactadora de Solos,1530.8693834900732,XGBoost,0.9999635917877323,1529.6817626953125,1529.6817626953125,1529.6817626953125,1529.6817626953125,Estável,CRESCIMENTO LEVE
715115,Operador de Escavadeira,1890.4488550724636,XGBoost,0.9999696475522939,1888.35107421875,1888.35107421875,1888.35107421875,1888.35107421875,Estável,CRESCIMENTO LEVE
715120,Operador de Maquina de Abrir Valas,1508.388888888889,XGBoost,0.9999685076663978,1508.056396484375,1508.056396484375,1508.056396484375,1508.056396484375,Estável,RETRAÇÃO LEVE
715125,Operador de Maquinas de Construcao Civil e Mineracao,1869.809110565685,XGBoost,0.9999648721047364,1866.556396484375,1866.556396484375,1866.556396484375,1866.556396484375,Estável,CRESCIMENTO LEVE
715130,Operador de Motoniveladora,2616.3665971860346,XGBoost,0.9999682288269666,2611.221923828125,2611.221923828125,2611.221923828125,2611.221923828125,Estável,CRESCIMENTO LEVE
715135,Operador de Pa Carregadeira,1655.3941666666665,XGBoost,0.9999699959444882,1653.3612060546875,1653.3612060546875,1653.3612060546875,1653.3612060546875,Estável,RETRAÇÃO LEVE
715140,"Operador de Pavimentadora (Asfalto, Concreto e Materiais Similares)",1870.984362934363,XGBoost,0.9999638979327121,1868.02490234375,1868.02490234375,1868.02490234375,1868.02490234375,Estável,RETRAÇÃO LEVE
715145,Operador de Trator de Lamina,1472.62,XGBoost,0.9999670710561542,1471.8482666015625,1471.8482666015625,1471.8482666015625,1471.8482666015625,Estável,RETRAÇÃO LEVE
715205,Calceteiro,1548.9640635056855,XGBoost,0.9999648440512543,1546.879638671875,1546.879638671875,1546.879638671875,1546.879638671875,Estável,CRESCIMENTO LEVE
715210,Pedreiro,1702.6322075381008,XGBoost,0.9999944143787712,1731.5447998046875,1731.5447998046875,1731.5447998046875,1731.5447998046875,Estável,ALTA DEMANDA
715215,Pedreiro (Chamines Industriais),1462.9,XGBoost,0.999965717552411,1461.0289306640625,1461.0289306640625,1461.0289306640625,1461.0289306640625,Estável,CRESCIMENTO LEVE
715220,Pedreiro (Material Refratario),1408.5326086956522,XGBoost,0.9999681225519632,1406.79736328125,1406.79736328125,1406.79736328125,1406.79736328125,Estável,RETRAÇÃO LEVE
715225,Pedreiro (Mineracao),1600.0,Fallback,0.0,1600.0,1600.0,1600.0,1600.0,Estável,RETRAÇÃO LEVE
715230,Pedreiro de Edificacoes,1474.2775804323555,XGBoost,0.9999632923334923,1472.393798828125,1472.393798828125,1472.393798828125,1472.393798828125,Estável,RETRAÇÃO LEVE
715305,Armador de Estrutura de Concreto,1472.9705325265888,XGBoost,0.9999630004906235,1471.4576416015625,1471.4576416015625,1471.4576416015625,1471.4576416015625,Estável,RETRAÇÃO LEVE
715310,Moldador de Corpos de Prova em Usinas de Concreto,1662.0,XGBoost,0.9999729233807712,1660.482666015625,1660.482666015625,1660.482666015625,1660.482666015625,Estável,CRESCIMENTO LEVE
715315,Armador de Estrutura de Concreto Armado,1541.3697505880727,XGBoost,0.9999634974362825,1539.4217529296875,1539.4217529296875,1539.4217529296875,1539.4217529296875,Estável,CRESCIMENTO LEVE
715405,Operador de Betoneira,1468.2855376329312,XGBoost,0.999966350438494,1466.3323974609375,1466.3323974609375,1466.3323974609375,1466.3323974609375,Estável,RETRAÇÃO LEVE
715410,Operador de Bomba de Concreto,1581.4107142857142,XGBoost,0.9999695435665026,1580.5625,1580.5625,1580.5625,1580.5625,Estável,RETRAÇÃO LEVE
715415,Operador de Central de Concreto,1636.8333333333335,XGBoost,0.999965011065814,1634.010986328125,1634.010986328125,1634.010986328125,1634.010986328125,Estável,RETRAÇÃO LEVE
715505,Carpinteiro,1716.3374178555753,XGBoost,0.9999636915632208,1713.4842529296875,1713.4842529296875,1713.4842529296875,1713.4842529296875,Estável,RETRAÇÃO LEVE
715510,Carpinteiro (Esquadrias),1574.909090909091,XGBoost,0.999967902248627,1572.323974609375,1572.323974609375,1572.323974609375,1572.323974609375,Estável,CRESCIMENTO LEVE
715515,Carpinteiro (Cenarios),1730.0,XGBoost,0.9999650196923883,1726.9063720703125,1726.9063720703125,1726.9063720703125,1726.9063720703125,Estável,CRESCIMENTO LEVE
715520,Carpinteiro (Mineracao),2342.666666666667,Linear,1.0,1354.333333333314,366.0,-622.3333333333721,-1610.666666666686,Decrescente,RETRAÇÃO LEVE
715525,Carpinteiro de Obras,1529.0371120151397,XGBoost,0.9999618990808952,1527.1297607421875,1527.1297607421875,1527.1297607421875,1527.1297607421875,Estável,CRESCIMENTO LEVE
715530,Carpinteiro (Telhados),1302.0,XGBoost,0.9999749337968776,1299.1702880859375,1299.1702880859375,1299.1702880859375,1299.1702880859375,Estável,CRESCIMENTO LEVE
715535,Carpinteiro de Formas para Concreto,1532.871794871795,XGBoost,0.9999606673688611,1530.8287353515625,1530.8287353515625,1530.8287353515625,1530.8287353515625,Estável,RETRAÇÃO LEVE
715540,"Carpinteiro de Obras Civis de Arte (Pontes, Tuneis, Barragens)",1302.0,Linear,1.0,1302.0,1302.0,1302.0,1302.0,Estável,RETRAÇÃO LEVE
715545,Montador de Andaimes (Edificacoes),1452.8773556483088,XGBoost,0.9999678956026902,1451.1263427734375,1451.1263427734375,1451.1263427734375,1451.1263427734375,Estável,CRESCIMENTO LEVE
715605,Eletricista de Instalacoes (Cenarios),1438.0,XGBoost,0.9999673092896375,1436.7021484375,1436.7021484375,1436.7021484375,1436.7021484375,Estável,RETRAÇÃO LEVE
715610,Eletricista de Instalacoes (Edificios),1546.508325624422,XGBoost,0.999964225657086,1544.3277587890625,1544.3277587890625,1544.3277587890625,1544.3277587890625,Estável,RETRAÇÃO LEVE
715615,Eletricista de Instalacoes,1560.9105153215187,XGBoost,0.999966333206879,1558.7061767578125,1558.7061767578125,1558.7061767578125,1558.7061767578125,Estável,CRESCIMENTO LEVE
715705,Aplicador de Asfalto Impermeabilizante (Coberturas),1611.6790935672514,XGBoost,0.9999641849389909,1609.151611328125,1609.151611328125,1609.151611328125,1609.151611328125,Estável,RETRAÇÃO LEVE
715710,Instalador de Isolantes Acusticos,1302.0,Prophet,0.999999999990624,1379.542583570411,1457.0850803408218,1534.6275771112328,1612.1700738816437,Crescente,RETRAÇÃO LEVE
715715,Instalador de Isolantes Termicos (Refrigeracao e Climatizacao),1452.2174760723146,XGBoost,0.9999701385983021,1451.064697265625,1451.064697265625,1451.064697265625,1451.064697265625,Estável,CRESCIMENTO LEVE
715720,Instalador de Isolantes Termicos de Caldeira e Tubulacoes,1751.0,XGBoost,0.9999627587660477,1748.3841552734375,1748.3841552734375,1748.3841552734375,1748.3841552734375,Estável,CRESCIMENTO LEVE
